concept_path,concept_cd
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(295) Schizophrenic disorders/(295-3) Paranoid type schizophren~/(295-31) Paranoid type schizophre~/,ICD9:295.31
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(295) Schizophrenic disorders/(295-3) Paranoid type schizophren~/(295-34) Paranoid type schizophre~/,ICD9:295.34
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(295) Schizophrenic disorders/(295-3) Paranoid type schizophren~/(295-35) Paranoid type schizophre~/,ICD9:295.35
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(295) Schizophrenic disorders/(295-4) Acute schizophrenic episo~/(295-41) Acute schizophrenic epis~/,ICD9:295.41
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(295) Schizophrenic disorders/(295-4) Acute schizophrenic episo~/(295-42) Acute schizophrenic epis~/,ICD9:295.42
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(295) Schizophrenic disorders/(295-4) Acute schizophrenic episo~/(295-43) Acute schizophrenic epis~/,ICD9:295.43
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(295) Schizophrenic disorders/(295-4) Acute schizophrenic episo~/(295-44) Acute schizophrenic epis~/,ICD9:295.44
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(295) Schizophrenic disorders/(295-4) Acute schizophrenic episo~/(295-45) Acute schizophrenic epis~/,ICD9:295.45
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(295) Schizophrenic disorders/(295-5) Latent schizophrenia/(295-50) Latent schizophrenia, un~/,ICD9:295.50
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(295) Schizophrenic disorders/(295-5) Latent schizophrenia/(295-51) Latent schizophrenia, su~/,ICD9:295.51
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(295) Schizophrenic disorders/(295-5) Latent schizophrenia/(295-52) Latent schizophrenia, ch~/,ICD9:295.52
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(295) Schizophrenic disorders/(295-5) Latent schizophrenia/(295-53) Latent schizophrenia, su~/,ICD9:295.53
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(295) Schizophrenic disorders/(295-5) Latent schizophrenia/(295-54) Latent schizophrenia, ch~/,ICD9:295.54
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(295) Schizophrenic disorders/(295-5) Latent schizophrenia/(295-55) Latent schizophrenia, in~/,ICD9:295.55
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(295) Schizophrenic disorders/(295-6) Residual schizophrenia/,ICD9:295.6
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(295) Schizophrenic disorders/(295-6) Residual schizophrenia/(295-60) Residual schizophrenia, ~/,ICD9:295.60
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(295) Schizophrenic disorders/(295-6) Residual schizophrenia/(295-61) Residual schizophrenia, ~/,ICD9:295.61
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(295) Schizophrenic disorders/(295-6) Residual schizophrenia/(295-64) Residual schizophrenia, ~/,ICD9:295.64
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(295) Schizophrenic disorders/(295-7) Schizo-affective type sch~/(295-71) Schizo-affective type sc~/,ICD9:295.71
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(295) Schizophrenic disorders/(295-7) Schizo-affective type sch~/(295-72) Schizo-affective type sc~/,ICD9:295.72
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(295) Schizophrenic disorders/(295-7) Schizo-affective type sch~/(295-73) Schizo-affective type sc~/,ICD9:295.73
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(295) Schizophrenic disorders/(295-7) Schizo-affective type sch~/(295-74) Schizo-affective type sc~/,ICD9:295.74
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(295) Schizophrenic disorders/(295-7) Schizo-affective type sch~/(295-75) Schizo-affective type sc~/,ICD9:295.75
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(295) Schizophrenic disorders/(295-8) Other specified types of ~/,ICD9:295.8
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(295) Schizophrenic disorders/(295-8) Other specified types of ~/(295-80) Other specified types of~/,ICD9:295.80
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(295) Schizophrenic disorders/(295-8) Other specified types of ~/(295-81) Other specified types of~/,ICD9:295.81
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(295) Schizophrenic disorders/(295-8) Other specified types of ~/(295-82) Other specified types of~/,ICD9:295.82
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(295) Schizophrenic disorders/(295-8) Other specified types of ~/(295-83) Other specified types of~/,ICD9:295.83
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(295) Schizophrenic disorders/(295-8) Other specified types of ~/(295-84) Other specified types of~/,ICD9:295.84
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(295) Schizophrenic disorders/(295-8) Other specified types of ~/(295-85) Other specified types of~/,ICD9:295.85
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(295) Schizophrenic disorders/(295-9) Unspecified schizophrenia/(295-90) Unspecified schizophreni~/,ICD9:295.90
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(295) Schizophrenic disorders/(295-9) Unspecified schizophrenia/(295-91) Unspecified schizophreni~/,ICD9:295.91
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(295) Schizophrenic disorders/(295-9) Unspecified schizophrenia/(295-92) Unspecified schizophreni~/,ICD9:295.92
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(295) Schizophrenic disorders/(295-9) Unspecified schizophrenia/(295-93) Unspecified schizophreni~/,ICD9:295.93
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(295) Schizophrenic disorders/(295-9) Unspecified schizophrenia/(295-94) Unspecified schizophreni~/,ICD9:295.94
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(296) Affective psychoses/(296-0) Manic disorder, single ep~/,ICD9:296.0
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(296) Affective psychoses/(296-0) Manic disorder, single ep~/(296-01) Manic disorder, single e~/,ICD9:296.01
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(296) Affective psychoses/(296-0) Manic disorder, single ep~/(296-02) Manic disorder, single e~/,ICD9:296.02
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(296) Affective psychoses/(296-0) Manic disorder, single ep~/(296-03) Manic disorder, single e~/,ICD9:296.03
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(296) Affective psychoses/(296-0) Manic disorder, single ep~/(296-04) Manic disorder, single e~/,ICD9:296.04
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(296) Affective psychoses/(296-0) Manic disorder, single ep~/(296-05) Manic disorder, single e~/,ICD9:296.05
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(296) Affective psychoses/(296-1) Manic disorder, recurrent~/,ICD9:296.1
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(296) Affective psychoses/(296-1) Manic disorder, recurrent~/(296-10) Manic disorder, recurren~/,ICD9:296.10
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(296) Affective psychoses/(296-1) Manic disorder, recurrent~/(296-11) Manic disorder, recurren~/,ICD9:296.11
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(296) Affective psychoses/(296-1) Manic disorder, recurrent~/(296-12) Manic disorder, recurren~/,ICD9:296.12
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(296) Affective psychoses/(296-1) Manic disorder, recurrent~/(296-13) Manic disorder, recurren~/,ICD9:296.13
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(296) Affective psychoses/(296-1) Manic disorder, recurrent~/(296-14) Manic disorder, recurren~/,ICD9:296.14
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(296) Affective psychoses/(296-1) Manic disorder, recurrent~/(296-15) Manic disorder, recurren~/,ICD9:296.15
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(296) Affective psychoses/(296-1) Manic disorder, recurrent~/(296-16) Manic disorder, recurren~/,ICD9:296.16
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(296) Affective psychoses/(296-2) Major depressive disorder~/,ICD9:296.2
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(296) Affective psychoses/(296-2) Major depressive disorder~/(296-22) Major depressive disorde~/,ICD9:296.22
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(296) Affective psychoses/(296-2) Major depressive disorder~/(296-23) Major depressive disorde~/,ICD9:296.23
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(296) Affective psychoses/(296-2) Major depressive disorder~/(296-24) Major depressive disorde~/,ICD9:296.24
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(296) Affective psychoses/(296-2) Major depressive disorder~/(296-26) Major depressive disorde~/,ICD9:296.26
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(296) Affective psychoses/(296-3) Major depressive disorder~/,ICD9:296.3
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(296) Affective psychoses/(296-3) Major depressive disorder~/(296-31) Major depressive disorde~/,ICD9:296.31
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(296) Affective psychoses/(296-3) Major depressive disorder~/(296-32) Major depressive disorde~/,ICD9:296.32
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(296) Affective psychoses/(296-3) Major depressive disorder~/(296-33) Major depressive disorde~/,ICD9:296.33
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(296) Affective psychoses/(296-3) Major depressive disorder~/(296-35) Major depressive disorde~/,ICD9:296.35
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(296) Affective psychoses/(296-3) Major depressive disorder~/(296-36) Major depressive disorde~/,ICD9:296.36
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(296) Affective psychoses/(296-4) Bipolar affective disorde~/,ICD9:296.4
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(296) Affective psychoses/(296-4) Bipolar affective disorde~/(296-42) Bipolar affective disord~/,ICD9:296.42
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(296) Affective psychoses/(296-4) Bipolar affective disorde~/(296-43) Bipolar affective disord~/,ICD9:296.43
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(296) Affective psychoses/(296-4) Bipolar affective disorde~/(296-45) Bipolar affective disord~/,ICD9:296.45
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(296) Affective psychoses/(296-5) Bipolar affective disorde~/,ICD9:296.5
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(296) Affective psychoses/(296-5) Bipolar affective disorde~/(296-53) Bipolar affective disord~/,ICD9:296.53
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(296) Affective psychoses/(296-5) Bipolar affective disorde~/(296-54) Bipolar affective disord~/,ICD9:296.54
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(296) Affective psychoses/(296-5) Bipolar affective disorde~/(296-55) Bipolar affective disord~/,ICD9:296.55
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(296) Affective psychoses/(296-6) Bipolar affective disorde~/,ICD9:296.6
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(296) Affective psychoses/(296-6) Bipolar affective disorde~/(296-60) Bipolar affective disord~/,ICD9:296.60
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(299) Psychoses with origin speci~/(299-1) Disintegrative psychosis/(299-11) Disintegrative psychosis~/,ICD9:299.11
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(296) Affective psychoses/(296-6) Bipolar affective disorde~/(296-65) Bipolar affective disord~/,ICD9:296.65
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(296) Affective psychoses/(296-8) Manic-depressive psychosi~/,ICD9:296.8
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(296) Affective psychoses/(296-8) Manic-depressive psychosi~/(296-81) Atypical manic disorder/,ICD9:296.81
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(296) Affective psychoses/(296-8) Manic-depressive psychosi~/(296-82) Atypical depressive diso~/,ICD9:296.82
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(296) Affective psychoses/(296-9) Other and unspecified aff~/,ICD9:296.9
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(296) Affective psychoses/(296-9) Other and unspecified aff~/(296-90) Unspecified affective ps~/,ICD9:296.90
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(296) Affective psychoses/(296-9) Other and unspecified aff~/(296-99) Other specified affectiv~/,ICD9:296.99
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(297) Paranoid states/,ICD9:297
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(297) Paranoid states/(297-0) Paranoid state, simple/,ICD9:297.0
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(297) Paranoid states/(297-3) Shared paranoid disorder/,ICD9:297.3
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(298) Other nonorganic psychoses/,ICD9:298
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(298) Other nonorganic psychoses/(298-0) Depressive type psychosis/,ICD9:298.0
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(298) Other nonorganic psychoses/(298-1) Excitative type psychosis/,ICD9:298.1
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(298) Other nonorganic psychoses/(298-2) Reactive confusion/,ICD9:298.2
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(298) Other nonorganic psychoses/(298-3) Acute paranoid reaction/,ICD9:298.3
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(298) Other nonorganic psychoses/(298-4) Psychogenic paranoid psyc~/,ICD9:298.4
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(298) Other nonorganic psychoses/(298-8) Other and unspecified rea~/,ICD9:298.8
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(299) Psychoses with origin speci~/,ICD9:299
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(299) Psychoses with origin speci~/(299-0) Infantile autism/,ICD9:299.0
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(299) Psychoses with origin speci~/(299-0) Infantile autism/(299-00) Infantile autism, curren~/,ICD9:299.00
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(299) Psychoses with origin speci~/(299-0) Infantile autism/(299-01) Infantile autism, residu~/,ICD9:299.01
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(299) Psychoses with origin speci~/(299-8) Other specified early chi~/,ICD9:299.8
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(299) Psychoses with origin speci~/(299-8) Other specified early chi~/(299-80) Other specified early ch~/,ICD9:299.80
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(299) Psychoses with origin speci~/(299-8) Other specified early chi~/(299-81) Other specified early ch~/,ICD9:299.81
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(299) Psychoses with origin speci~/(299-9) Unspecified childhood psy~/,ICD9:299.9
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(299) Psychoses with origin speci~/(299-9) Unspecified childhood psy~/(299-90) Unspecified childhood ps~/,ICD9:299.90
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(299) Psychoses with origin speci~/(299-9) Unspecified childhood psy~/(299-91) Unspecified childhood ps~/,ICD9:299.91
/Diagnoses/Metabolic and immunity disorders (270-279)/(270) Disorders of amino-acid tra~/,ICD9:270
/Diagnoses/Metabolic and immunity disorders (270-279)/(271) Disorders of carbohydrate t~/,ICD9:271
/Diagnoses/Metabolic and immunity disorders (270-279)/(272) Disorders of lipoid metabol~/,ICD9:272
/Diagnoses/Metabolic and immunity disorders (270-279)/(272) Disorders of lipoid metabol~/(272-2) Mixed hyperlipidemia/,ICD9:272.2
/Diagnoses/Metabolic and immunity disorders (270-279)/(273) Disorders of plasma protein~/,ICD9:273
/Diagnoses/Metabolic and immunity disorders (270-279)/(273) Disorders of plasma protein~/(273-3) Macroglobulinemia/,ICD9:273.3
/Diagnoses/Metabolic and immunity disorders (270-279)/(273) Disorders of plasma protein~/(273-4) Alpha-1-antitrypsin deficiency/,ICD9:273.4
/Diagnoses/Metabolic and immunity disorders (270-279)/(274) Gout/,ICD9:274
/Diagnoses/Metabolic and immunity disorders (270-279)/(274) Gout/(274-1) Gouty nephropathy/,ICD9:274.1
/Diagnoses/Metabolic and immunity disorders (270-279)/(274) Gout/(274-1) Gouty nephropathy/(274-19) Other gouty nephropathy/,ICD9:274.19
/Diagnoses/Metabolic and immunity disorders (270-279)/(274) Gout/(274-8) Gout with other specified~/,ICD9:274.8
/Diagnoses/Metabolic and immunity disorders (270-279)/(274) Gout/(274-8) Gout with other specified~/(274-81) Gouty tophi of ear/,ICD9:274.81
/Diagnoses/Metabolic and immunity disorders (270-279)/(275) Disorders of mineral metabo~/,ICD9:275
/Diagnoses/Metabolic and immunity disorders (270-279)/(275) Disorders of mineral metabo~/(275-1) Disorders of copper metab~/,ICD9:275.1
/Diagnoses/Metabolic and immunity disorders (270-279)/(275) Disorders of mineral metabo~/(275-4) Disorders of calcium meta~/(275-40) Unspecified disorder of ~/,ICD9:275.40
/Diagnoses/Metabolic and immunity disorders (270-279)/(275) Disorders of mineral metabo~/(275-4) Disorders of calcium meta~/(275-41) Hypocalcemia/,ICD9:275.41
/Diagnoses/Metabolic and immunity disorders (270-279)/(275) Disorders of mineral metabo~/(275-4) Disorders of calcium meta~/(275-42) Hypercalcemia/,ICD9:275.42
/Diagnoses/Metabolic and immunity disorders (270-279)/(275) Disorders of mineral metabo~/(275-4) Disorders of calcium meta~/(275-49) Other disorders of calci~/,ICD9:275.49
/Diagnoses/Metabolic and immunity disorders (270-279)/(275) Disorders of mineral metabo~/(275-9) Unspecified disorder of m~/,ICD9:275.9
/Diagnoses/Metabolic and immunity disorders (270-279)/(276) Disorders of fluid, electro~/,ICD9:276
